byweek,nlabel,platform,product,manufacturer,model,price,ads,in_stock,weight,reviews,rating,calc_rank,calc_inven,calc_promo,calc_ship
21,WMTWORX WX176L 20V Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque ControlWORX,,,,,,,,,,,,,,
21,"WMTBlack & Decker DR260C 5.2-Amp Drill/Driver, 3/8-InchBLACK+DECKER",,,,,,,,,,,,,,
21,"WMTBLACK+DECKER 12-Volt MAX* Lithium Drill And 59-Piece Project Kit, BDCDD12PKBLACK+DECKER",,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX Cordless Drill Combo Kit, 10-Tool (DCK1020D2)DEWALT",,,,,,,,,,,,,,
21,AMZNDEWALT DCK1020D2 20V Combo Kit with Titanium Speed Tip Drill Bit SetDEWALT,,,,,,,,,,,,,,
21,AMZNDEWALT DCD777C2 20V Max Lithium-Ion Brushless Compact Drill DriverDEWALT,,,,,,,,,,,,,,
21,"AMZNBosch 11255VSR-GWS8 1"" SDS-plus Bulldog Xtreme Rotary Hammer with 4-1/2"" Small Angle Grinder, BlueBosch",,,,,,,,,,,,,,
21,AMZNDEWALT DCK277C2 20V MAX Compact Brushless Drill and Impact Combo KitDEWALT,,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX XR Cordless Drill Combo Kit, Brushless, 2-Tool (DCK283D2)DEWALT",,,,,,,,,,,,,,
21,AMZNDeWalt Bit Holder for 20V Max Impact Driver/Drill DCF885 DCF885C2 DCF885L2DEWALT,,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX Cordless Drill Impact Driver Kit, 1/4-Inch (DCF885C2)DEWALT",,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX XR Impact Wrench Kit, Brushless, High Torque, Detent Pin Anvil, 1/2-Inch (DCF899M1)DEWALT",,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX Combo Kit, Compact 6-Tool (DCK620D2)DEWALT",,,,,,,,,,,,,,
21,AMZNDEWALT DCK620D2 20V MA Compact 6-Tool Combo Kit and Circular SawDEWALT,,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX Cordless Drill Combo Kit, 2-Tool (DCK240C2)DEWALT",,,,,,,,,,,,,,
21,"AMZNBLACK+DECKER 20V MAX Cordless Drill Combo Kit, 4-Tool (BD4KITCDCRL)BLACK+DECKER",,,,,,,,,,,,,,
21,"AMZNPORTER-CABLE 20V MAX Cordless Drill Combo Kit, 8-Tool (PCCK6118)PORTER-CABLE",,,,,,,,,,,,,,
21,AMZNSpyder 600887 13 piece Bi-metal hole saw kitSpyder,,,,,,,,,,,,,,
21,AMZNDEWALT DCK278C2 ATOMIC 20-Volt MAX Lithium-Ion Brushless Cordless Compact Drill/Impact Combo KitDEWALT,,,,,,,,,,,,,,
21,AMZNDEWALT DCD708C2 Atomic 20V Max Lithium-Ion Brushless Cordless Compact 1/2 Inch Drill Driver KitDEWALT,,,,,,,,,,,,,,
21,AMZNMilwaukee 2691-22 18-Volt Compact Drill and Impact Driver Combo KitMilwaukee,,,,,,,,,,,,,,
21,AMZNMilwaukee 2691-22 18-Volt Compact Drill and Impact Driver Combo Kit (Renewed)Amazon Renewed,,,,,,,,,,,,,,
21,AMZNDEWALT DCF809C1 Atomic 20V Max Lithium-Ion Brushless Cordless Compact 1/4 In. Impact Driver Kit W/ 1 BatteryDEWALT,,,,,,,,,,,,,,
21,AMZNMilwaukee Electric Tools 2997-22 Hammer Drill/Impact Driver KitMilwaukee,,,,,,,,,,,,,,
21,AMZNMilwaukee 2997-22PO M18 Fuel 18 Volt lithium-Ion Cordless Brushless Impacte Driver and Hammer Drill Combo Kit with Packout CaseMilwaukee,,,,,,,,,,,,,,
21,AMZNMilwaukee 2850-21P SB M18 Compact Brushless Cordless 0.25 Inch Impact Driver Kit with 1 BatteryMilwaukee,,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX Cordless Drill Combo Kit, 2-Tool (DCK287D1M1)DEWALT",,,,,,,,,,,,,,
21,"AMZNRidgid R9205 Gen5X 18V Lithium Ion Cordless Hammer Drill and Impact Driver Kit (Includes 2 x 18V Batteries, Charger, and Bag)RIDGID",,,,,,,,,,,,,,
21,AMZNMilwaukee - 48-32-4079 - SHOCKWAVE Impact Duty Steel Drill and Driver Bit Set - 145-PieceMilwaukee,,,,,,,,,,,,,,
21,AMZNMilwaukee 2497-22 M12 12V Cordless Lithium-Ion 2-Tool Combo Kit Hammer Drill & Impact DriverMilwaukee,,,,,,,,,,,,,,
21,AMZNMilwaukee 2497-22 M12 12-Volt Cordless Lithium-Ion 2Tool Combo Kit Hammer DrillMilwaukee,,,,,,,,,,,,,,
21,AMZNMilwaukee 48-89-4631 Kit Tin Shockwave (23-Piece)Milwaukee,,,,,,,,,,,,,,
21,"AMZNMilwaukee 48-89-4631 Shockwave Drill Bit Set, Titanium, 135 degMilwaukee Electric Tool",,,,,,,,,,,,,,
21,AMZNMakita XT801X1 18V LXT Lithium-Ion Cordless 8-Piece Combo Kit (3 Ah)Makita,,,,,,,,,,,,,,
21,AMZNDEWALT DCD709C2 Atomic 20V Max Lithium-Ion Brushless Cordless Compact 1/2 In. Hammer Drill Kit W/ 2 BatteriesDEWALT,,,,,,,,,,,,,,
21,"AMZNMilwaukee 2892-22CT M18 Compact Brushless 2-Tool Combo Kit, Drill Driver/Impact DriverMilwaukee",,,,,,,,,,,,,,
21,"AMZNMilwaukee 2892-22CTPO M18 Drill/Driver, Impact Driver, Packout Tool Box w/Batteries and ChargerMilwaukee",,,,,,,,,,,,,,
21,AMZNRIDGID TOOL COMPANY R9652 18V Tool Combo Kit (5 Piece)RIDGID,,,,,,,,,,,,,,
21,"AMZNHyper Tough AQ75034G, HT Charge 20V MAX Lithium Ion Cordless Drill/DriverHyper Tough",,,,,,,,,,,,,,
21,AMZNBLACK+DECKER GC1801 18-Volt Drill/DriverBLACK+DECKER,,,,,,,,,,,,,,
21,AMZNBlack & Decker GC1801 18-Volt NiCad Drill/DriverBlack & Decker,,,,,,,,,,,,,,
21,AMZNHyper Tough DL1137 6.0 Amp Hammer DrillHyper Tough,,,,,,,,,,,,,,
21,"AMZNBLACK+DECKER 20V MAX Cordless Drill / Driver, 3/8-Inch (LDX120C)BLACK+DECKER",,,,,,,,,,,,,,
21,"AMZNBLACK+DECKER Corded Drill, 5.2-Amp, 3/8-Inch (DR260C)BLACK+DECKER",,,,,,,,,,,,,,
21,AMZNBLACK+DECKER DR260C 5.5 Amp 3/8 Drill/Driver. (Renewed)Amazon Renewed,,,,,,,,,,,,,,
21,"AMZNACDelco ARD12126S1 12V Lithium-Ion Cordless 2-Speed 3/8” Drill Driver Kit (10 Bits, Battery, Charger, Tool case)ACDelco",,,,,,,,,,,,,,
21,AMZNPORTER-CABLE PCC601LB 20V Max 1/2-Inch Lithium Ion Drill/DriverPORTER-CABLE,,,,,,,,,,,,,,
21,AMZNBLACK+DECKER 20V MAX Matrix Cordless Drill/Driver (BDCDMT120C)BLACK+DECKER,,,,,,,,,,,,,,
21,AMZNBlack + Decker Matrix BDCDMT120C Drill Driver Attachment (Attachment Only - Bulk Packaging) (2-PACK DRILL/DRIVER)Exclusive ExpressUSA TM. Black & Decker Bundle,,,,,,,,,,,,,,
21,"AMZNPorter Cable PCC601 PCC601B 1/2"" 20V MAX Lithium Ion Drill Driver (Tool Only)PORTER-CABLE",,,,,,,,,,,,,,
21,AMZNWORX WX176L 20V Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque ControlWORX,,,,,,,,,,,,,,
21,AMZNWORX WX176L.9 20V Switchdriver 2-in-1 Cordless Drill and Driver Tool Only with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque Control (Tool Only)WORX,,,,,,,,,,,,,,
21,AMZNWORX WX176L.1 Switchdriver 2-in-1 Cordless Drill and Driver with Rotating Dual Chucks and 2-Speed Motor with Precise Electronic Torque Control Kit (67 Piece)WORX,,,,,,,,,,,,,,
21,AMZNSKIL 6445-04 7.0 Amp 1/2 In. Hammer DrillSKIL,,,,,,,,,,,,,,
21,AMZNSkil 6445-04 7.0 Amp 1/2 in. Hammer Drill (Renewed)Amazon Renewed,,,,,,,,,,,,,,
21,"AMZNPink Power Drill PP182 18V Cordless Electric Drill Driver Set for Women - Tool Case, 18 Volt Drill, Charger and 2 BatteriesPink Power",,,,,,,,,,,,,,
21,AMZNPink Power PP182LI 18VPink Power,,,,,,,,,,,,,,
21,"AMZNPink Power Drill PP182 18V Cordless Electric Drill Driver Set for Women - Tool Case, 18 Volt Drill, Charger and 2 Batteries (Certified Refurbished)Amazon Renewed",,,,,,,,,,,,,,
21,"AMZNAvid Power 20V MAX Lithium Ion Cordless Drill, Power Drill Set with 3/8 inches Keyless Chuck, Variable Speed, 16 Position and 22pcs Drill/Driver BitsAvid Power",,,,,,,,,,,,,,
21,AMZNBLACK+DECKER 20V MAX Cordless Drill / Driver with 30-Piece Accessories (LD120VA)BLACK+DECKER,,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX Cordless Drill / Driver Kit, Compact, 1/2-Inch (DCD771C2)DEWALT",,,,,,,,,,,,,,
21,"AMZNBLACK+DECKER 20V MAX Drill & Home Tool Kit, 68 Piece (LDX120PK), Black/OrangeBLACK+DECKER",,,,,,,,,,,,,,
21,AMZNCRAFTSMAN V20 Cordless Drill/Driver Kit (CMCD700C1)CRAFTSMAN,,,,,,,,,,,,,,
21,"AMZNCordless Drill Driver Kit, 20V Max Impact Hammer Drill Set w/ Lithium-Ion Battery, Fast Charger, 21+1+1 Clutch, 330 In-lb Torque, Variable Speed & Built-in LED for Drilling Walls, Bricks, Wood, MetalKIMO",,,,,,,,,,,,,,
21,AMZNMakita XFD131 18V LXT Lithium-Ion Brushless Cordless 1/2 In. Driver-Drill Kit (3.0Ah)Makita,,,,,,,,,,,,,,
21,"AMZNCordless Drill/Driver Kit, 48pcs Drill Set w/Lithium-Ion Battery Brushes Tape Measure - 12V Max Drill 280 In-lb Torque, 18+1 Metal Clutch, 3/8"" Keyless Chuck, Built-in LED - Wood Bricks Walls MetalKIMO",,,,,,,,,,,,,,
21,"AMZNCordless Drill, 20V Drill Driver 2x2000mAh Batteries, 530 In-lbs Torque, 24+1 Torque Setting, Fast Charger 2.0A, 2-Variable Speed, 33pcs Accessories, 1/2"" Metal Keyless Chuck, Upgraded VersionTECCPO",,,,,,,,,,,,,,
21,"AMZNWORKPRO Pink Cordless 20V Lithium-ion Drill Driver Set (1.5Ah),1 Battery, Charger and Storage Bag IncludedWORKPRO",,,,,,,,,,,,,,
21,AMZNWEN 4210T 10 In. Drill Press with LaserWEN,,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX Impact Driver Kit, 1/4-Inch (DCF885C1)DEWALT",,,,,,,,,,,,,,
21,AMZNBLACK+DECKER 8V MAX Cordless Drill/Driver (BDCD8C)BLACK+DECKER,,,,,,,,,,,,,,
21,AMZNDEWALT 20V MAX XR Brushless Drill/Driver Kit with Tool Connect Bluetooth (DCD792D2)DEWALT,,,,,,,,,,,,,,
21,"AMZNAvid Power 12V Cordless Drill, Power Drill Set with 22pcs Impact Driver/Drill Bits, 15+1 Torque Setting, 3/8 inches Keyless Chuck, 2 Variable SpeedAvid Power",,,,,,,,,,,,,,
21,"AMZNBosch Power Tools Combo Kit CLPK22-120 - 12-Volt Cordless Tool Set (Drill/Driver and Impact Driver) with 2 Batteries, Charger and CaseBosch",,,,,,,,,,,,,,
21,"AMZNBLACK+DECKER 12V MAX Drill & Home Tool Kit, 60-Piece (BDCDD12PK)BLACK+DECKER",,,,,,,,,,,,,,
21,"AMZNCRAFTSMAN V20 Cordless Drill Combo Kit, 2 Tool (CMCK200C2)CRAFTSMAN",,,,,,,,,,,,,,
21,LOW12-Volt Max 3/8-in Cordless Drill (Charger Included)DEWALT,,,,,,,,,,,,,,
21,LOW2-Tool 20-Volt Max Power Tool Combo Kit (Charger Included and 1-Batteries Included)BLACK+DECKER,,,,,,,,,,,,,,
21,LOW20-Volt Max 1/2-in Brushless Cordless DrillDEWALT,,,,,,,,,,,,,,
21,"HDDEWALT 20-Volt Max Lithium-Ion Cordless Combo Kit (10-Tool) w/ (2) Batteries 2.0Ah, Charger & Tool BagDEWALT",,,,,,,,,,,,,,
21,HDDEWALT 20-Volt Max Lithium-Ion Cordless Combo Kit (10-Tool) with Bonus 20-Volt 5.0 Ah BatteryDEWALT,,,,,,,,,,,,,,
21,HDMilwaukee M12 FUEL 12-Volt Lithium-Ion Brushless Cordless Hammer Drill and Impact Driver Combo Kit (2-Tool) w(2) Batteries & BagMilwaukee,,,,,,,,,,,,,,
21,HDBLACK+DECKER 20-Volt MAX Lithium-Ion Cordless Drill/Driver and Impact Driver Combo Kit (2-Tool) with Battery 1.5Ah and ChargerBLACK+DECKER,,,,,,,,,,,,,,
21,"HDBLACK+DECKER 18-Volt NiCd Cordless Drill with Stud Sensor, Battery 1.5Ah, Charger and Storage BagBLACK+DECKER",,,,,,,,,,,,,,
21,HDXtremepowerUS 2200-Watt Heavy-Duty Electric Jackhammer Demolition Hammer Concrete Breaker Tool KitXtremepowerUS,,,,,,,,,,,,,,
21,HDDEWALT 20-Volt MAX XR Lithium-Ion Brushless Cordless 1/2 in. Compact Drill/Driver (Tool-Only)DEWALT,,,,,,,,,,,,,,
21,WMTDEWALT DCD710S2 12-Volt Max 3/8-Inch Drill Driver KitDEWALT,,,,,,,,,,,,,,
21,WMTSkil 6239-01 5.5 AMP Corded 3/8-Inch Variable Speed DrillSKIL,,,,,,,,,,,,,,
21,"WMTBLACK+DECKER 20-Volt MAX* 1.5 Ah Cordless Lithium-Ion Drill And Impact Driver Combo Kit, BD2KITCDDIBLACK+DECKER",,,,,,,,,,,,,,
21,"WMTBLACK+DECKER 18-Volt Nicad Cordless Drill + Stud Finder & Bag, GCO18SFBBLACK+DECKER",,,,,,,,,,,,,,
21,WMTXtremepowerUS 2200W Electric Jack Hammer Concrete Demolition (2) Chisel Point Flat Bit with Carrying CaseXtremepowerUS,WMT,XtremepowerUS 2200W Electric Jack Hammer Concrete Demolition (2) Chisel Point Flat Bit with Carrying Case,XtremepowerUS,61108-XP,129.95,0.0,1.0,,8.0,4.8,11.25,12.0,1.0,7.0
21,WMTDeWalt DCD791B 20V MAX* XR Li-Ion Compact Brushless Drill/Driver (Tool Only)DEWALT,,,,,,,,,,,,,,
21,AMZNDEWALT DCK620D2 20V MA Compact 6-Tool Combo Kit with Titanium Speed Tip Drill Bit SetDEWALT,,,,,,,,,,,,,,
21,"AMZNDEWALT DCK620D2 20V MA Compact 6-Tool Combo Kit with DEWALT 20V MAX Battery, Premium 6.0Ah (DCB206)DEWALT",,,,,,,,,,,,,,
21,AMZNDEWALT DCD710S2 12-Volt Max 3/8-Inch Drill Driver KitDEWALT,,,,,,,,,,,,,,
21,AMZNRidgid ZRR9205 GEN5X Brushless 18-Volt Compact Hammer Drill/Driver and 3-Speed Impact Driver Combo Kit (Renewed)RIDGID,,,,,,,,,,,,,,
21,"AMZNMilwaukee Electric Tools 2598-22 M12 Fuel 2 Pc Kit- 1/2"" Hammer Drill & 1/4"" ImpactMilwaukee",,,,,,,,,,,,,,
21,"AMZNSKIL 6239-01 5.5 Amp Variable Speed Drill, 3/8""SKIL",,,,,,,,,,,,,,
21,"AMZNSkil 6239-01 3/8"" Variable Speed Corded DrillSkil",,,,,,,,,,,,,,
21,"AMZNBLACK+DECKER 20V MAX Cordless Drill Combo Kit, 2-Tool (BD2KITCDDI)BLACK+DECKER",,,,,,,,,,,,,,
21,AMZNBLACK+DECKER 18V Cordless Drill/Driver Variable Speed (GCO18SFB)BLACK+DECKER,,,,,,,,,,,,,,
21,AMZNBLACK & DECKER GCO18SFB 18-Volt Cordless Drill & Stud Sensor KITBLACK+DECKER,,,,,,,,,,,,,,
21,AMZNMakita CT232 12V max CXT Lithium-Ion Cordless 2-Pc. Combo Kit (1.5Ah)Makita,,,,,,,,,,,,,,
21,"AMZNToolman 21v Cordless Lithium Drill with 1pc Battery, drills sets and 1pc 2hour quick charger ZTP008Toolman",,,,,,,,,,,,,,
21,AMZNToolman Led Lithium-ion Cordless Power Drill driver Kit 21V with Drill Set 14 pcs for Heavy Duty ZTP009Toolman,,,,,,,,,,,,,,
21,"AMZNBLACK+DECKER 20V MAX Drill & Drill Bit Set, 100 Piece (BDC120VA100)BLACK+DECKER",,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX XR Brushless Drill/Driver, Compact - Bare Tool (DCD791B)DEWALT",,,,,,,,,,,,,,
21,"AMZNORFELD Cordless Drill, 20V Drill Driver with 2.0Ah Battery, Built-in LED, 2 Variable Speed, 270 In-lbs Torque, 20 Clutch, 3/8 Metal Keyless Chuck, 43 pcs Accessories, BlueORFELD",,,,,,,,,,,,,,
21,LOWXR 20-Volt Max 1/2-in Brushless Cordless Drill (Charger Included)DEWALT,,,,,,,,,,,,,,
21,HDMilwaukee M12 FUEL 12-Volt Lithium-Ion Brushless Cordless Hammer Drill & Impact Driver Combo Kit (2-Tool)W/ Free 6.0Ah BatteryMilwaukee,,,,,,,,,,,,,,
21,"HDDEWALT 20-Volt MAX XR Lithium-Ion Cordless 1/2 in. Brushless Compact Drill/Driver with (2) Batteries 2Ah, Charger and Hard CaseDEWALT",,,,,,,,,,,,,,
21,"WMTUpStart Battery DeWALT DCF885C2 Battery Replacement - For DeWALT 20V MAX* Power Tool Battery (1500mAh, Lithium-Ion)DEWALT",,,,,,,,,,,,,,
21,"WMTCameron Sino replacement Power Tools Battery for DeWalt 12V MAX Li-ion, DCD700, DCD710, DCD710S2, DCF610, DCF610S2, DCF805, DCF813, DCF813S2, DCF815, DCF815N, DCF815S2, DCK210S2, DCK211S2, DCL040, DCLCameron Sino",,,,,,,,,,,,,,
21,WMTDEWALT DCK278C2 ATOMIC 20V MAX Li-Ion Brushless Compact Drill/Impact Combo KitDEWALT,,,,,,,,,,,,,,
21,WMTXtremepowerUS 3600W HD Electric Demolition Jack Hammer Concrete Breaker (2) Chisel & Point Chisel Bit Hand Gloves w/ CaseXtremepowerUS,,,,,,,,,,,,,,
21,"AMZNBlack & Decker Power Tools DR260C 3/8"" 5.2 Amp Corded Drill/DriverBlack & Decker/Dewalt",,,,,,,,,,,,,,
21,"AMZNCordless Drill with 2 Batteries - GOXAWEE Electric Screw Driver Set 100pcs with Hammer Function (30Nm, 18+3 Torque Setting, 2-Speed) for Home & DIY Project Drilling Walls, Bricks, Wood, Metal.GOXAWEE",,,,,,,,,,,,,,
21,AMZNMakita CT226 12V Max CXT Lithium-Ion Cordless 2-Pc. Combo Kit (1.5Ah)Makita,,,,,,,,,,,,,,
21,"AMZNCordless Drill Driver, GALAX PRO 20V Lithium Ion Power Drill with Work Light, Max Torque(20N.m), 3/8 inch Keyless Chuck, 19+1 Position, Single Speed (0-600RPM)- 1.3Ah Battery & Charger IncludedGALAX PRO",,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX Cordless Drill / Driver Kit, Brushless, 1/2-Inch (DCD791D2)DEWALT",,,,,,,,,,,,,,
21,"HDPorter-Cable 20-Volt MAX Lithium-Ion Cordless Combo Kit with (2) Batteries 1.3 Ah, Charger and BagPORTER-CABLE",,,,,,,,,,,,,,
21,"WMTPORTER CABLE 20-Volt Max Lithium-Ion 8-Tool Combo Kit, PCCK6118PORTER-CABLE",,,,,,,,,,,,,,
21,"WMTPORTER CABLE 20-Volt Max Lithium-Ion Cordless 1/2-Inch Drill And Impact Driver Combo Kit, PCCK604L2PORTER-CABLE",,,,,,,,,,,,,,
21,AMZNDEWALT DCK620D2 20V MA Compact 6-Tool Combo Kit with DCB200 3.0 Ah 20V Li-Ion Premium BatteryDEWALT,,,,,,,,,,,,,,
21,AMZNBlack + Decker Matrix BDCDMT120C Drill Driver Attachment (Attachment Only - Bulk Packaging)Exclusive ExpressUSA TM. Black & Decker Bundle,,,,,,,,,,,,,,
21,"AMZNPORTER-CABLE 20V MAX Cordless Drill Combo Kit and Impact Driver, 2-Tool (PCCK604L2)PORTER-CABLE",,,,,,,,,,,,,,
21,LOW80-Gallon Two Stage Electric Vertical Air CompressorKobalt,,,,,,,,,,,,,,
21,"WMTACDelco ARD847 Li-ion 8-Volt Super Compact Drill Driver, 111 in-lbs, 2 Battery includedACDelco",,,,,,,,,,,,,,
21,WMTBLACK+DECKER 20V MAX Cordless Drill / Driver with 30-Piece Accessories (LD120VA)BLACK+DECKER,,,,,,,,,,,,,,
21,"WMTBLACK+DECKER 20V MAX Drill & Home Tool Kit, 68 Piece (LDX120PK), Black/OrangeTools & Home Improvement",,,,,,,,,,,,,,
21,"AMZNCRAFTSMAN V20 Cordless Drill/Driver Kit, Brushless (CMCD710C2)CRAFTSMAN",,,,,,,,,,,,,,
21,LOWEC Brushless 12-Volt Max 3/8-in Brushless Cordless Drill (Charger Included)Bosch,,,,,,,,,,,,,,
21,"AMZNRyobi P208 One+ 18V Lithium Ion Drill/Driver with 1/2 Inch Keyless Chuck (Batteries Not Included, Power Tool Only)Ryobi",,,,,,,,,,,,,,
21,"AMZNBosch PS32-02 Cordless Drill Driver - 12V Brushless Compact Drill with 2 Lithium Ion Batteries, Charger & Soft Carrying CaseBosch",,,,,,,,,,,,,,
21,"WMTACDelco ARD12126S1 12V Lithium-Ion Cordless 2-Speed 3/8? Drill Driver Kit (10 Bits, Battery, Charger, Tool case)ACDelco",,,,,,,,,,,,,,
21,AMZNBlack + Decker Matrix BDCDMT120C Drill Driver Attachment (Attachment Only - Bulk Packaging) (2-PACK DRILL/DRIVER)BLACK+DECKER,,,,,,,,,,,,,,
21,WMTMakita-XT801X1 18V LXT Lithium-Ion Cordless 8-Piece Combo Kit (3.0AhMakita,,,,,,,,,,,,,,
21,"WMTBLACK+DECKER 20-Volt Lithium Cordless Drill With 44 Piece Project Kit, BCD70250PKWMBLACK+DECKER",,,,,,,,,,,,,,
21,"WMTBLACK+DECKER 20-Volt Lithium-Ion Cordless Drill-Driver With 128-Piece Project Kit, LD120128PKWMBLACK+DECKER",,,,,,,,,,,,,,
21,AMZNBLACK+DECKER BCD70250PKWM Lithium Cordless Drill 20V with 44 Piece Project KitBLACK+DECKER,,,,,,,,,,,,,,
21,"AMZNHolikme 15Piece Drill Brush Attachments Set, Scrub Pads & Sponge,Buffing Pads，Power Scrubber Brush with Extend Long Attachment，Car Polishing Pad KitHolikme",,,,,,,,,,,,,,
21,LOW6.5-Amp 3/8-in Keyless Corded DrillPORTER-CABLE,,,,,,,,,,,,,,
21,"HDDEWALT 20-Volt MAX Lithium-Ion Cordless Compact Drill/Driver with (2) Batteries 1.5Ah, Charger and Tool BagDEWALT",,,,,,,,,,,,,,
21,"WMTHART 20-Volt Cordless 3/8-inch Drill/Driver Kit, 1.5Ah Lithium-Ion BatteryHART",WMT,"HART 20-Volt Cordless 3/8-inch Drill/Driver Kit, 1.5Ah Lithium-Ion Battery",HART,HPDD50B,48.88,0.0,1.0,,31.0,4.5,3.6666666666666665,1.8333333333333333,0.6666666666666666,2.0
21,"WMTPORTER CABLE 6.0-Amp 3/8-Inch Variable Speed Corded Drill, PC600DPORTER-CABLE",,,,,,,,,,,,,,
21,WMTPORTER-CABLE PC600D 6.5 Amp 3/8-Inch Variable Speed DrillPORTER-CABLE,,,,,,,,,,,,,,
21,WMTPorter Cable PC750RS PC600D (4 Pack) Replacement Cord # 90578994-28-4PKPORTER-CABLE,,,,,,,,,,,,,,
21,WMTPorter Cable PC750RS PC600D (2 Pack) Replacement Cord # 90578994-28-2PKPORTER-CABLE,,,,,,,,,,,,,,
21,"AMZNDEWALT 20V MAX Cordless Drill / Driver Kit, Compact, 1/2-Inch (DCD780C2)DEWALT",,,,,,,,,,,,,,
21,"AMZNPink Power PP182LI 18 Volt Lithium-Ion Cordless Electric Drill Driver Kit for Women- Tool Case, Drill Set, 2 Batteries & ChargerPink Power",,,,,,,,,,,,,,
21,"AMZNHi-Spec 18V Pro Cordless Combo Drill Driver with 1500 mAh Lithium-Ion Battery, 2 Gears, 19 Position Keyless Chuck, Variable Speed Switch & 30pc Drill and Screwdriver Bit Accessory SetHi-Spec",,,,,,,,,,,,,,
21,"AMZNPORTER-CABLE Corded Drill, Variable Speed, 6-Amp, 3/8-Inch (PC600D)PORTER-CABLE",,,,,,,,,,,,,,
21,LOW9-Amp 1/2-in Keyed Corded DrillKobalt,,,,,,,,,,,,,,
21,LOW10-Amp 1/2-in Keyed Corded DrillDEWALT,,,,,,,,,,,,,,
21,LOW12-Volt Max 3/8-in Cordless Drill (Charger Included)BLACK+DECKER,,,,,,,,,,,,,,
21,LOW7-Amp 3/8-in Keyless Corded DrillCRAFTSMAN,,,,,,,,,,,,,,
21,LOW24-Volt Max 1/2-in Brushless Cordless Drill (Charger Included)Kobalt,,,,,,,,,,,,,,
21,LOW20-Volt Max 1/2-in Brushless Cordless Drill (Charger Included)PORTER-CABLE,,,,,,,,,,,,,,
21,LOW7-Amp 1/2-in Keyed Corded DrillSKIL,,,,,,,,,,,,,,
21,LOW18-Volt 1/2-in Cordless Drill (Charger Included)Bosch,,,,,,,,,,,,,,
21,LOW1/2-in Corded Hammer DrillCRAFTSMAN,,,,,,,,,,,,,,
21,HDDEWALT 10 Amp 1/2 in. (13 mm) Variable Speed Reversing Pistol Grip DrillDEWALT,,,,,,,,,,,,,,
21,HDBLACK+DECKER 12-Volt MAX Lithium-Ion Cordless 3/8 in. Drill with Battery 1.5Ah and ChargerBLACK+DECKER,,,,,,,,,,,,,,
21,HDPorter-Cable 20-Volt MAX Lithium-Ion Brushless Cordless 1/2 in. Drill/Driver with 2 Batteries 1.5 Ah and ChargerPORTER-CABLE,,,,,,,,,,,,,,
21,WMTBLACK + DECKER BDCDD12C 12V MAX LITHIUM CORDLESS DRILLBLACK+DECKER,WMT,BLACK + DECKER BDCDD12C 12V MAX LITHIUM CORDLESS DRILL,BLACK+DECKER,BDCDD12C,38.1,0.0,1.0,,11.0,4.4,6.166666666666667,12.0,0.0,2.0
21,WMTBlack & Decker BDCDD12C 12V Max Cordless Lithium Drill & Driver&#44; BlackBLACK+DECKER,,,,,,,,,,,,,,
21,WMTBrand New BLACK and DECKER BDCDD12C 12V MAX* Cordless Lithium Drill/DriverBLACK and DECKER,,,,,,,,,,,,,,
21,"WMTBLACK+DECKER 20-Volt MAX* 1.5 Ah Cordless Lithium-Ion 3/8-Inch Drill-Driver Kit, BDCDD120CBLACK+DECKER",WMT,"BLACK+DECKER 20-Volt MAX* 1.5 Ah Cordless Lithium-Ion 3/8-Inch Drill-Driver Kit, BDCDD120C",BLACK+DECKER,BDCDD120C,79.7,0.0,1.0,,23.0,4.5,11.25,12.0,0.75,5.75
21,"WMTBLACK+DECKER 20-Volt MAX* Lithium 2 Speed Cordless Drill, BDCDD220CBLACK+DECKER",,,,,,,,,,,,,,
21,"WMTCRAFTSMAN Drill/Driver, 7-Amp, 3/8-Inch (CMED731)CRAFTSMAN",,,,,,,,,,,,,,
21,"WMTPORTER CABLE 20-Volt Max Lithium-Ion Brushless 1/2-Inch Cordless Drill, PCCK607LBPORTER-CABLE",,,,,,,,,,,,,,
21,WMTHART 20-Volt Cordless 1/2-inch Drill/Driver Kit (1) 1.5Ah Lithium-Ion BatteryHART,WMT,HART 20-Volt Cordless 1/2-inch Drill/Driver Kit (1) 1.5Ah Lithium-Ion Battery,HART,HPDD01B,69.0,0.0,1.0,,18.2,4.68,4.6,3.0,0.6,2.0
21,WMTBLACK+DECKER LD120VA 20V MAX Lithium Cordless DrillBLACK+DECKER,,,,,,,,,,,,,,
